user_id,source, purchase
579db398f0,othe, Бытовая техника
04ec6feb17,emai, Товары для животных
83f8225e70,contex, Досуг
0e559e9962,contex, Электроника
8d59640970,contex, Досуг
0927e0893e,othe, Товары для животных
05bdbe0753,othe, Электроника
24a24098c6,contex, Электроника
8436068727,othe, Бытовая техника
697cdef57d,othe, Бытовая техника
532b8bfba6,emai, Электроника
d3fbf10025,emai, Товары для животных
eac6f49767,contex, Бытовая техника
c1438b6fbd,othe, Электроника
f00dc07e51,othe, Бытовая техника
d6be674c51,othe, Бытовая техника
dc0b781e38,othe, Продукты
b31b94aba0,othe, Электроника
a6a000fbf6,othe, Бытовая техника
94041f57b5,othe, Бытовая техника
6c3a04036f,Non, Электроника
686e4a89e4,contex, Бытовая техника
018c4325f9,othe, Досуг
e34cdfcc07,othe, Электроника
0932513d15,othe, Электроника
c7418dd309,othe, Строительство и ремонт
cb9479f248,othe, Бытовая техника
bf30b75371,othe, Продукты
c29d5870c3,othe, Строительство и ремонт
5d080cc376,othe, Досуг
ff81462b62,othe, Продукты
2f85c7955d,contex, Электроника
bf48138075,othe, Электроника
fd9bffafb5,contex, Бытовая техника
0ebb15e4b9,othe, Досуг
f06b7d9bfd,othe, Строительство и ремонт
f28504542f,contex, Продукты
d37d4b4637,contex, Досуг
ba540478c7,othe, Досуг
c63e101b09,othe, Электроника
bb50ba2d2f,othe, Бытовая техника
0b1f5675c9,othe, Продукты
28137d36dc,othe, Товары для животных
03b78b375b,othe, Досуг
823e2f8465,contex, Электроника
85abae19c5,othe, Электроника
fa6d646288,contex, Электроника
ec8af62ecb,othe, Бытовая техника
5cf237ce60,othe, Электроника
692588cb5e,othe, Продукты
b85ccb3d0f,contex, Электроника
53b74e0f83,othe, Товары для животных
d0a530e71c,othe, Строительство и ремонт
c438dfbe41,othe, Строительство и ремонт
99d019cf2c,othe, Бытовая техника
8f42151d18,othe, Продукты
259b20b9e2,othe, Продукты
33e051167c,contex, Электроника
e5fc0e39a7,othe, Бытовая техника
09f9384f08,emai, Бытовая техника
4baa26b371,contex, Строительство и ремонт
e56100233e,contex, Продукты
b137b686db,othe, Бытовая техника
a55e6f071a,othe, Бытовая техника
3df7ebb1bc,othe, не определена
5553da0d7a,othe, Электроника
cfb12f7f8d,contex, Досуг
778cd8855b,contex, Строительство и ремонт
54f7303de6,othe, Бытовая техника
9d8f313184,contex, Бытовая техника
b3ed1739a2,othe, Электроника
ac95c89c60,othe, Электроника
80786cdd72,othe, Товары для животных
2a1410d0b9,contex, Строительство и ремонт
59f54e0776,othe, Электроника
05243ac210,othe, Бытовая техника
5df4dbaddf,othe, Досуг
5bac523290,othe, Бытовая техника
e4b69be088,othe, Строительство и ремонт
ce1b689c40,contex, Электроника
a45511d1cb,othe, Электроника
59593d91c8,othe, Электроника
47dc370d95,othe, Товары для животных
671b684f64,othe, Продукты
c4bb74e20e,contex, Бытовая техника
c7fb7fbf8b,othe, Электроника
ff58422514,othe, Бытовая техника
c6abc39f23,contex, Электроника
aa03dc632a,othe, Электроника
aecfd41a5b,othe, Бытовая техника
8f5c6bc717,contex, Электроника
abd65571e4,othe, Строительство и ремонт
f88ccff10e,othe, Бытовая техника
90b71a9c3b,contex, Электроника
808516188d,emai, Товары для животных
227b161575,othe, Строительство и ремонт
029acac8b2,othe, Электроника
9ddfc32b02,othe, Досуг
0729eb4e4a,othe, Продукты
3bce1984ac,contex, Бытовая техника
7d9142f41e,othe, Продукты
5b767c43f6,othe, Электроника
00462f96a4,othe, Досуг
3f3a3693b1,contex, Досуг
e284cb3417,othe, Продукты
4bf66f63e1,othe, Электроника
8580824d09,othe, Электроника
743075256d,othe, Электроника
58392c7a09,othe, Электроника
f5801dd784,othe, Бытовая техника
aaa91f55db,othe, Строительство и ремонт
c107a22712,contex, Товары для животных
a9a4f09026,othe, Строительство и ремонт
a43ddb7f1b,contex, Электроника
f9e65e281f,contex, Электроника
0d8f56c3ca,othe, не определена
83a7d99622,contex, Бытовая техника
dec91abcf9,othe, Бытовая техника
2d5468c6cb,othe, не определена
92e2587785,othe, Электроника
4eab8ab556,othe, Электроника
320c95eb12,emai, Электроника
63c8aefac2,contex, Бытовая техника
83ac10be8c,othe, Товары для животных
3ea5c7fd35,contex, Бытовая техника
19556c74db,othe, Продукты
4272243abf,othe, Досуг
eabbcf3edd,othe, Электроника
504468fc19,contex, Электроника
3ccf6c8507,othe, Электроника
8087f8f6a2,contex, Электроника
96478c340f,othe, Бытовая техника
1c8ce7e2d2,contex, Электроника
331330cd0e,contex, Досуг
cf998eb51b,contex, Строительство и ремонт
bba785dc10,othe, Строительство и ремонт
6636cf9823,othe, Бытовая техника
8b2372befa,othe, Электроника
bf3897f84d,othe, Продукты
bb808783c6,contex, Электроника
92b3e25590,othe, Электроника
d326d848b9,othe, Электроника
0d3f7a2f6f,contex, Досуг
576d410734,Non, Продукты
c7b1909ee9,othe, Бытовая техника
af187fbf06,emai, Продукты
7a67c89bfc,othe, Досуг
2cff177668,othe, Электроника
14e64cdb3c,contex, Электроника
8ff2109c2c,othe, Бытовая техника
6f89296103,emai, Бытовая техника
eb4206911f,othe, Электроника
cc836ebf0c,othe, Досуг
e6d7cf3901,othe, Бытовая техника
4f47825a63,emai, Бытовая техника
d374c30c21,contex, Строительство и ремонт
1a5602b551,othe, Досуг
b14c2c5046,othe, Досуг
cf88794928,othe, Строительство и ремонт
31b670e93a,contex, Бытовая техника
762b2d65d7,othe, Электроника
17c28c8da5,othe, Бытовая техника
1ba9379a96,othe, Досуг
b45219c053,othe, Продукты
c7c418b6c8,othe, Электроника
5afe9ffb7b,othe, Электроника
d9f49e1bfc,othe, Электроника
2dfc25a54c,othe, Строительство и ремонт
ac243dfd09,othe, Электроника
e7d334ae29,othe, Продукты
85c3215433,contex, Досуг
814078fac0,contex, Бытовая техника
b45567e2dc,othe, Продукты
c49fd72b58,othe, Строительство и ремонт
b8cb92a813,contex, Бытовая техника
8e73bb46a2,othe, Продукты
87eb5ae1e2,othe, Электроника
3fd79df21a,othe, Продукты
249826958e,contex, Строительство и ремонт
40c51a6cab,othe, Бытовая техника
b1d8362cb4,contex, Электроника
4139eabdd2,othe, Продукты
be74e89503,othe, Бытовая техника
df0311384d,othe, Досуг
7dc006fb20,othe, Электроника
8672a44440,emai, Досуг
ae1b165035,othe, Товары для животных
0995d9722b,emai, Бытовая техника
fc93c1b283,othe, Электроника
016d9a7277,contex, Электроника
992b7a88e2,othe, Электроника
10e92f118a,othe, Электроника
3ee5d8ce91,othe, Продукты
052f925ca4,contex, Бытовая техника
d13ede5d20,othe, Бытовая техника
bb58018823,othe, Строительство и ремонт
ab4d6b547f,othe, Электроника
b57964666f,othe, Электроника
695cd2de4c,contex, Электроника
83ab74d249,othe, Электроника
a55f7c4621,contex, Электроника
221454565f,othe, Бытовая техника
c92d05ad48,contex, Досуг
05ac59454a,contex, Электроника
fc58b56620,emai, Строительство и ремонт
aee216dfab,contex, Досуг
a3da64d02c,othe, Продукты
dbdf939329,othe, Бытовая техника
210e95d03c,contex, Электроника
daa4dfb234,othe, Продукты
5669c38053,contex, Строительство и ремонт
9874945cbf,contex, Досуг
53e6bef062,othe, Электроника
b9f54fe45a,othe, Продукты
4de8593fa1,othe, Строительство и ремонт
ffd64cb826,contex, Досуг
b649f97664,othe, Досуг
f19b36a258,othe, Досуг
219e7a3acc,othe, Бытовая техника
6b50a00a55,contex, Товары для животных
58b8be6c7e,contex, Продукты
1076ccc966,contex, Досуг
e5377194aa,othe, Товары для животных
5e40bc2281,contex, Электроника
4904d3cf4e,othe, Бытовая техника
092c3515b5,contex, Досуг
2c6873f7b1,emai, Электроника
e190f005cc,othe, Электроника
c7fa27a0ff,othe, Досуг
44afce4207,othe, Досуг
dc5b9c2997,contex, Бытовая техника
2e1a363358,othe, Досуг
ebaa792541,othe, Электроника
9d04477739,contex, Бытовая техника
41c001960e,othe, Строительство и ремонт
656859d9b8,othe, Бытовая техника
05a08dcb18,contex, Бытовая техника
476de63274,contex, Электроника
